UserEmail,SleepHours,SleepQuality,LoggedAt
amelia.pearce769@example.com,7.1,Good,2025-08-13 08:00:00
amelia.pearce769@example.com,7.7,Fair,2025-08-14 08:00:00
amelia.pearce769@example.com,9.5,Good,2025-08-15 08:00:00
amelia.pearce769@example.com,7.6,Good,2025-08-16 08:00:00
amelia.pearce769@example.com,8.9,Good,2025-08-17 08:00:00
amelia.pearce769@example.com,8.1,Good,2025-08-18 08:00:00
amelia.pearce769@example.com,8.0,Good,2025-08-19 08:00:00
amelia.pearce769@example.com,8.9,Good,2025-08-20 08:00:00
amelia.pearce769@example.com,8.2,Fair,2025-08-21 08:00:00
amelia.pearce769@example.com,8.9,Poor,2025-08-22 08:00:00
amelia.pearce769@example.com,6.7,Fair,2025-08-23 08:00:00
amelia.pearce769@example.com,7.7,Very Good,2025-08-24 08:00:00
amelia.pearce769@example.com,8.9,Good,2025-08-25 08:00:00
amelia.pearce769@example.com,8.7,Poor,2025-08-26 08:00:00
amelia.pearce769@example.com,9.2,Good,2025-08-27 08:00:00
amelia.pearce769@example.com,9.2,Good,2025-08-28 08:00:00
amelia.pearce769@example.com,8.1,Fair,2025-08-29 08:00:00
amelia.pearce769@example.com,8.8,Poor,2025-08-30 08:00:00
amelia.pearce769@example.com,9.5,Very Good,2025-08-31 08:00:00
amelia.pearce769@example.com,7.2,Very Good,2025-09-01 08:00:00
amelia.pearce769@example.com,7.0,Good,2025-09-02 08:00:00
amelia.pearce769@example.com,7.9,Good,2025-09-03 08:00:00
amelia.pearce769@example.com,8.0,Poor,2025-09-04 08:00:00
amelia.pearce769@example.com,7.8,Poor,2025-09-05 08:00:00
amelia.pearce769@example.com,8.5,Good,2025-09-06 08:00:00
amelia.pearce769@example.com,7.9,Very Good,2025-09-07 08:00:00
amelia.pearce769@example.com,8.5,Fair,2025-09-08 08:00:00
amelia.pearce769@example.com,7.9,Poor,2025-09-09 08:00:00
amelia.pearce769@example.com,7.4,Fair,2025-09-10 08:00:00
amelia.pearce769@example.com,7.4,Good,2025-09-11 08:00:00
amelia.pearce769@example.com,7.3,Good,2025-09-12 08:00:00
amelia.pearce769@example.com,8.2,Fair,2025-09-13 08:00:00
amelia.pearce769@example.com,9.1,Poor,2025-09-14 08:00:00
amelia.pearce769@example.com,6.9,Fair,2025-09-15 08:00:00
amelia.pearce769@example.com,6.5,Good,2025-09-16 08:00:00
amelia.pearce769@example.com,7.9,Very Good,2025-09-17 08:00:00
amelia.pearce769@example.com,8.5,Poor,2025-09-18 08:00:00
amelia.pearce769@example.com,8.4,Fair,2025-09-19 08:00:00
amelia.pearce769@example.com,7.8,Good,2025-09-20 08:00:00
amelia.pearce769@example.com,8.7,Very Good,2025-09-21 08:00:00
amelia.pearce769@example.com,7.5,Fair,2025-09-22 08:00:00
amelia.pearce769@example.com,6.3,Good,2025-09-23 08:00:00
amelia.pearce769@example.com,7.8,Fair,2025-09-24 08:00:00
amelia.pearce769@example.com,7.6,Good,2025-09-25 08:00:00
amelia.pearce769@example.com,7.7,Good,2025-09-26 08:00:00
amelia.pearce769@example.com,7.7,Good,2025-09-27 08:00:00
amelia.pearce769@example.com,9.5,Good,2025-09-28 08:00:00
amelia.pearce769@example.com,8.7,Good,2025-09-29 08:00:00
amelia.pearce769@example.com,8.2,Very Good,2025-09-30 08:00:00
amelia.pearce769@example.com,7.8,Good,2025-10-01 08:00:00
amelia.pearce769@example.com,8.7,Good,2025-10-02 08:00:00
amelia.pearce769@example.com,9.5,Good,2025-10-03 08:00:00
amelia.pearce769@example.com,9.5,Very Good,2025-10-04 08:00:00
amelia.pearce769@example.com,7.4,Good,2025-10-05 08:00:00
amelia.pearce769@example.com,7.9,Good,2025-10-06 08:00:00
amelia.pearce769@example.com,8.5,Poor,2025-10-07 08:00:00
amelia.pearce769@example.com,6.8,Fair,2025-10-08 08:00:00
amelia.pearce769@example.com,9.1,Good,2025-10-09 08:00:00
amelia.pearce769@example.com,5.9,Fair,2025-10-10 08:00:00
amelia.pearce769@example.com,8.3,Good,2025-10-11 08:00:00
amelia.pearce769@example.com,7.3,Fair,2025-10-12 08:00:00
amelia.pearce769@example.com,7.8,Very Good,2025-10-13 08:00:00
amelia.pearce769@example.com,7.7,Good,2025-10-14 08:00:00
amelia.pearce769@example.com,5.0,Good,2025-10-15 08:00:00
amelia.pearce769@example.com,8.6,Fair,2025-10-16 08:00:00
amelia.pearce769@example.com,8.0,Poor,2025-10-17 08:00:00
amelia.pearce769@example.com,7.2,Fair,2025-10-18 08:00:00
amelia.pearce769@example.com,7.2,Good,2025-10-19 08:00:00
amelia.pearce769@example.com,7.9,Very Good,2025-10-20 08:00:00
amelia.pearce769@example.com,8.2,Good,2025-10-21 08:00:00
amelia.pearce769@example.com,9.5,Very Good,2025-10-22 08:00:00
amelia.pearce769@example.com,8.1,Poor,2025-10-23 08:00:00
amelia.pearce769@example.com,7.6,Fair,2025-10-24 08:00:00
amelia.pearce769@example.com,7.9,Poor,2025-10-25 08:00:00
jean.taylor815@example.com,6.4,Good,2025-07-27 08:00:00
jean.taylor815@example.com,7.4,Good,2025-07-28 08:00:00
jean.taylor815@example.com,5.5,Good,2025-07-29 08:00:00
jean.taylor815@example.com,5.9,Very Good,2025-07-30 08:00:00
jean.taylor815@example.com,7.5,Good,2025-07-31 08:00:00
jean.taylor815@example.com,6.9,Good,2025-08-01 08:00:00
jean.taylor815@example.com,7.7,Good,2025-08-02 08:00:00
jean.taylor815@example.com,7.1,Very Good,2025-08-03 08:00:00
jean.taylor815@example.com,5.1,Poor,2025-08-04 08:00:00
jean.taylor815@example.com,6.8,Good,2025-08-05 08:00:00
jean.taylor815@example.com,6.9,Good,2025-08-06 08:00:00
jean.taylor815@example.com,6.7,Fair,2025-08-07 08:00:00
jean.taylor815@example.com,7.7,Fair,2025-08-08 08:00:00
jean.taylor815@example.com,6.2,Good,2025-08-09 08:00:00
jean.taylor815@example.com,6.1,Good,2025-08-10 08:00:00
jean.taylor815@example.com,7.2,Good,2025-08-11 08:00:00
jean.taylor815@example.com,6.3,Good,2025-08-12 08:00:00
jean.taylor815@example.com,4.6,Very Good,2025-08-13 08:00:00
jean.taylor815@example.com,5.9,Fair,2025-08-14 08:00:00
jean.taylor815@example.com,5.8,Poor,2025-08-15 08:00:00
jean.taylor815@example.com,5.4,Good,2025-08-16 08:00:00
jean.taylor815@example.com,6.6,Fair,2025-08-17 08:00:00
jean.taylor815@example.com,6.7,Good,2025-08-18 08:00:00
jean.taylor815@example.com,4.0,Good,2025-08-19 08:00:00
jean.taylor815@example.com,4.0,Good,2025-08-20 08:00:00
jean.taylor815@example.com,9.1,Poor,2025-08-21 08:00:00
jean.taylor815@example.com,5.9,Very Good,2025-08-22 08:00:00
jean.taylor815@example.com,8.0,Good,2025-08-23 08:00:00
jean.taylor815@example.com,7.2,Fair,2025-08-24 08:00:00
jean.taylor815@example.com,6.8,Very Good,2025-08-25 08:00:00
jean.taylor815@example.com,6.1,Good,2025-08-26 08:00:00
jean.taylor815@example.com,4.7,Good,2025-08-27 08:00:00
jean.taylor815@example.com,6.2,Good,2025-08-28 08:00:00
jean.taylor815@example.com,6.3,Poor,2025-08-29 08:00:00
jean.taylor815@example.com,5.8,Good,2025-08-30 08:00:00
jean.taylor815@example.com,5.9,Very Good,2025-08-31 08:00:00
jean.taylor815@example.com,5.1,Good,2025-09-01 08:00:00
jean.taylor815@example.com,7.0,Good,2025-09-02 08:00:00
jean.taylor815@example.com,4.0,Very Good,2025-09-03 08:00:00
jean.taylor815@example.com,6.1,Fair,2025-09-04 08:00:00
jean.taylor815@example.com,5.9,Very Good,2025-09-05 08:00:00
jean.taylor815@example.com,4.7,Good,2025-09-06 08:00:00
jean.taylor815@example.com,6.4,Good,2025-09-07 08:00:00
jean.taylor815@example.com,6.3,Very Good,2025-09-08 08:00:00
jean.taylor815@example.com,5.8,Fair,2025-09-09 08:00:00
jean.taylor815@example.com,5.6,Good,2025-09-10 08:00:00
jean.taylor815@example.com,6.0,Fair,2025-09-11 08:00:00
jean.taylor815@example.com,6.0,Very Good,2025-09-12 08:00:00
jean.taylor815@example.com,7.1,Poor,2025-09-13 08:00:00
jean.taylor815@example.com,5.7,Fair,2025-09-14 08:00:00
jean.taylor815@example.com,6.5,Very Good,2025-09-15 08:00:00
jean.taylor815@example.com,5.6,Fair,2025-09-16 08:00:00
jean.taylor815@example.com,5.5,Good,2025-09-17 08:00:00
jean.taylor815@example.com,5.3,Very Good,2025-09-18 08:00:00
jean.taylor815@example.com,6.2,Fair,2025-09-19 08:00:00
jean.taylor815@example.com,7.1,Good,2025-09-20 08:00:00
jean.taylor815@example.com,6.0,Fair,2025-09-21 08:00:00
jean.taylor815@example.com,6.3,Very Good,2025-09-22 08:00:00
jean.taylor815@example.com,7.3,Very Good,2025-09-23 08:00:00
jean.taylor815@example.com,5.1,Very Good,2025-09-24 08:00:00
jean.taylor815@example.com,7.5,Fair,2025-09-25 08:00:00
jean.taylor815@example.com,5.7,Good,2025-09-26 08:00:00
jean.taylor815@example.com,5.1,Poor,2025-09-27 08:00:00
jean.taylor815@example.com,6.0,Good,2025-09-28 08:00:00
jean.taylor815@example.com,6.4,Fair,2025-09-29 08:00:00
jean.taylor815@example.com,6.0,Good,2025-09-30 08:00:00
jean.taylor815@example.com,4.7,Good,2025-10-01 08:00:00
jean.taylor815@example.com,6.5,Very Good,2025-10-02 08:00:00
jean.taylor815@example.com,5.4,Good,2025-10-03 08:00:00
jean.taylor815@example.com,5.9,Fair,2025-10-04 08:00:00
jean.taylor815@example.com,4.9,Good,2025-10-05 08:00:00
jean.taylor815@example.com,6.0,Fair,2025-10-06 08:00:00
jean.taylor815@example.com,6.1,Good,2025-10-07 08:00:00
jean.taylor815@example.com,6.7,Fair,2025-10-08 08:00:00
jean.taylor815@example.com,7.1,Good,2025-10-09 08:00:00
jean.taylor815@example.com,6.8,Poor,2025-10-10 08:00:00
jean.taylor815@example.com,6.5,Fair,2025-10-11 08:00:00
jean.taylor815@example.com,7.7,Good,2025-10-12 08:00:00
jean.taylor815@example.com,6.6,Good,2025-10-13 08:00:00
jean.taylor815@example.com,5.9,Good,2025-10-14 08:00:00
jean.taylor815@example.com,4.0,Good,2025-10-15 08:00:00
jean.taylor815@example.com,6.0,Good,2025-10-16 08:00:00
jean.taylor815@example.com,5.8,Fair,2025-10-17 08:00:00
jean.taylor815@example.com,6.5,Very Good,2025-10-18 08:00:00
jean.taylor815@example.com,6.0,Poor,2025-10-19 08:00:00
jean.taylor815@example.com,5.4,Fair,2025-10-20 08:00:00
jean.taylor815@example.com,7.5,Very Good,2025-10-21 08:00:00
jean.taylor815@example.com,5.8,Fair,2025-10-22 08:00:00
jean.taylor815@example.com,6.4,Very Good,2025-10-23 08:00:00
jean.taylor815@example.com,5.6,Good,2025-10-24 08:00:00
jean.taylor815@example.com,5.2,Very Good,2025-10-25 08:00:00
simon.archer-taylor270@example.com,8.0,Very Good,2025-07-27 08:00:00
simon.archer-taylor270@example.com,8.3,Good,2025-07-28 08:00:00
simon.archer-taylor270@example.com,6.2,Very Good,2025-07-29 08:00:00
simon.archer-taylor270@example.com,7.2,Fair,2025-07-30 08:00:00
simon.archer-taylor270@example.com,6.7,Good,2025-07-31 08:00:00
simon.archer-taylor270@example.com,7.5,Fair,2025-08-01 08:00:00
simon.archer-taylor270@example.com,8.1,Good,2025-08-02 08:00:00
simon.archer-taylor270@example.com,8.4,Good,2025-08-03 08:00:00
simon.archer-taylor270@example.com,8.0,Very Good,2025-08-04 08:00:00
simon.archer-taylor270@example.com,8.4,Good,2025-08-05 08:00:00
simon.archer-taylor270@example.com,5.9,Poor,2025-08-06 08:00:00
simon.archer-taylor270@example.com,5.7,Good,2025-08-07 08:00:00
simon.archer-taylor270@example.com,7.7,Good,2025-08-08 08:00:00
simon.archer-taylor270@example.com,7.1,Very Good,2025-08-09 08:00:00
simon.archer-taylor270@example.com,8.6,Very Good,2025-08-10 08:00:00
simon.archer-taylor270@example.com,7.2,Poor,2025-08-11 08:00:00
simon.archer-taylor270@example.com,5.9,Fair,2025-08-12 08:00:00
simon.archer-taylor270@example.com,7.1,Fair,2025-08-13 08:00:00
simon.archer-taylor270@example.com,7.5,Poor,2025-08-14 08:00:00
simon.archer-taylor270@example.com,7.5,Good,2025-08-15 08:00:00
simon.archer-taylor270@example.com,7.3,Good,2025-08-16 08:00:00
simon.archer-taylor270@example.com,7.6,Poor,2025-08-17 08:00:00
simon.archer-taylor270@example.com,7.3,Good,2025-08-18 08:00:00
simon.archer-taylor270@example.com,8.2,Very Good,2025-08-19 08:00:00
simon.archer-taylor270@example.com,7.0,Good,2025-08-20 08:00:00
simon.archer-taylor270@example.com,8.6,Very Good,2025-08-21 08:00:00
simon.archer-taylor270@example.com,8.3,Poor,2025-08-22 08:00:00
simon.archer-taylor270@example.com,7.5,Fair,2025-08-23 08:00:00
simon.archer-taylor270@example.com,5.6,Fair,2025-08-24 08:00:00
simon.archer-taylor270@example.com,8.2,Good,2025-08-25 08:00:00
simon.archer-taylor270@example.com,7.5,Good,2025-08-26 08:00:00
simon.archer-taylor270@example.com,6.9,Very Good,2025-08-27 08:00:00
simon.archer-taylor270@example.com,7.3,Fair,2025-08-28 08:00:00
simon.archer-taylor270@example.com,5.3,Very Good,2025-08-29 08:00:00
simon.archer-taylor270@example.com,6.9,Very Good,2025-08-30 08:00:00
simon.archer-taylor270@example.com,7.9,Good,2025-08-31 08:00:00
simon.archer-taylor270@example.com,6.8,Poor,2025-09-01 08:00:00
simon.archer-taylor270@example.com,7.5,Poor,2025-09-02 08:00:00
simon.archer-taylor270@example.com,8.5,Poor,2025-09-03 08:00:00
simon.archer-taylor270@example.com,7.0,Good,2025-09-04 08:00:00
simon.archer-taylor270@example.com,7.2,Very Good,2025-09-05 08:00:00
simon.archer-taylor270@example.com,7.2,Fair,2025-09-06 08:00:00
simon.archer-taylor270@example.com,7.2,Good,2025-09-07 08:00:00
simon.archer-taylor270@example.com,9.5,Very Good,2025-09-08 08:00:00
simon.archer-taylor270@example.com,6.3,Good,2025-09-09 08:00:00
simon.archer-taylor270@example.com,6.6,Very Good,2025-09-10 08:00:00
simon.archer-taylor270@example.com,8.1,Good,2025-09-11 08:00:00
simon.archer-taylor270@example.com,7.4,Fair,2025-09-12 08:00:00
simon.archer-taylor270@example.com,6.8,Good,2025-09-13 08:00:00
simon.archer-taylor270@example.com,7.6,Very Good,2025-09-14 08:00:00
simon.archer-taylor270@example.com,6.8,Good,2025-09-15 08:00:00
simon.archer-taylor270@example.com,9.5,Poor,2025-09-16 08:00:00
simon.archer-taylor270@example.com,6.6,Fair,2025-09-17 08:00:00
simon.archer-taylor270@example.com,9.1,Very Good,2025-09-18 08:00:00
simon.archer-taylor270@example.com,6.9,Poor,2025-09-19 08:00:00
simon.archer-taylor270@example.com,5.6,Good,2025-09-20 08:00:00
simon.archer-taylor270@example.com,7.3,Poor,2025-09-21 08:00:00
simon.archer-taylor270@example.com,8.7,Good,2025-09-22 08:00:00
simon.archer-taylor270@example.com,8.8,Good,2025-09-23 08:00:00
simon.archer-taylor270@example.com,9.5,Fair,2025-09-24 08:00:00
simon.archer-taylor270@example.com,7.4,Poor,2025-09-25 08:00:00
simon.archer-taylor270@example.com,9.5,Good,2025-09-26 08:00:00
simon.archer-taylor270@example.com,8.2,Good,2025-09-27 08:00:00
simon.archer-taylor270@example.com,8.7,Poor,2025-09-28 08:00:00
simon.archer-taylor270@example.com,7.2,Good,2025-09-29 08:00:00
simon.archer-taylor270@example.com,7.9,Fair,2025-09-30 08:00:00
simon.archer-taylor270@example.com,8.0,Fair,2025-10-01 08:00:00
simon.archer-taylor270@example.com,7.2,Poor,2025-10-02 08:00:00
simon.archer-taylor270@example.com,7.1,Very Good,2025-10-03 08:00:00
simon.archer-taylor270@example.com,8.2,Good,2025-10-04 08:00:00
simon.archer-taylor270@example.com,6.4,Good,2025-10-05 08:00:00
simon.archer-taylor270@example.com,8.2,Very Good,2025-10-06 08:00:00
simon.archer-taylor270@example.com,7.4,Fair,2025-10-07 08:00:00
simon.archer-taylor270@example.com,9.5,Fair,2025-10-08 08:00:00
simon.archer-taylor270@example.com,9.2,Poor,2025-10-09 08:00:00
simon.archer-taylor270@example.com,7.5,Very Good,2025-10-10 08:00:00
simon.archer-taylor270@example.com,9.4,Very Good,2025-10-11 08:00:00
simon.archer-taylor270@example.com,7.6,Good,2025-10-12 08:00:00
simon.archer-taylor270@example.com,8.5,Good,2025-10-13 08:00:00
simon.archer-taylor270@example.com,8.5,Poor,2025-10-14 08:00:00
simon.archer-taylor270@example.com,9.3,Good,2025-10-15 08:00:00
simon.archer-taylor270@example.com,8.2,Very Good,2025-10-16 08:00:00
simon.archer-taylor270@example.com,7.1,Very Good,2025-10-17 08:00:00
simon.archer-taylor270@example.com,8.0,Fair,2025-10-18 08:00:00
simon.archer-taylor270@example.com,6.6,Fair,2025-10-19 08:00:00
simon.archer-taylor270@example.com,7.0,Fair,2025-10-20 08:00:00
simon.archer-taylor270@example.com,7.5,Poor,2025-10-21 08:00:00
simon.archer-taylor270@example.com,7.6,Very Good,2025-10-22 08:00:00
simon.archer-taylor270@example.com,8.8,Poor,2025-10-23 08:00:00
simon.archer-taylor270@example.com,6.4,Poor,2025-10-24 08:00:00
simon.archer-taylor270@example.com,7.7,Good,2025-10-25 08:00:00
vanessa.parker945@example.com,7.1,Fair,2025-07-27 08:00:00
vanessa.parker945@example.com,8.1,Good,2025-07-28 08:00:00
vanessa.parker945@example.com,8.0,Poor,2025-07-29 08:00:00
vanessa.parker945@example.com,7.5,Fair,2025-07-30 08:00:00
vanessa.parker945@example.com,5.8,Poor,2025-07-31 08:00:00
vanessa.parker945@example.com,6.8,Very Good,2025-08-01 08:00:00
vanessa.parker945@example.com,6.7,Good,2025-08-02 08:00:00
vanessa.parker945@example.com,9.1,Fair,2025-08-03 08:00:00
vanessa.parker945@example.com,6.6,Good,2025-08-04 08:00:00
vanessa.parker945@example.com,8.1,Fair,2025-08-05 08:00:00
vanessa.parker945@example.com,6.4,Very Good,2025-08-06 08:00:00
vanessa.parker945@example.com,6.9,Fair,2025-08-07 08:00:00
vanessa.parker945@example.com,7.3,Fair,2025-08-08 08:00:00
vanessa.parker945@example.com,8.1,Fair,2025-08-09 08:00:00
vanessa.parker945@example.com,8.0,Poor,2025-08-10 08:00:00
vanessa.parker945@example.com,7.4,Very Good,2025-08-11 08:00:00
vanessa.parker945@example.com,8.0,Fair,2025-08-12 08:00:00
vanessa.parker945@example.com,5.3,Poor,2025-08-13 08:00:00
vanessa.parker945@example.com,7.4,Good,2025-08-14 08:00:00
vanessa.parker945@example.com,6.4,Poor,2025-08-15 08:00:00
vanessa.parker945@example.com,6.3,Fair,2025-08-16 08:00:00
vanessa.parker945@example.com,8.3,Fair,2025-08-17 08:00:00
vanessa.parker945@example.com,5.8,Good,2025-08-18 08:00:00
vanessa.parker945@example.com,7.9,Very Good,2025-08-19 08:00:00
vanessa.parker945@example.com,7.6,Very Good,2025-08-20 08:00:00
vanessa.parker945@example.com,7.5,Good,2025-08-21 08:00:00
vanessa.parker945@example.com,8.7,Very Good,2025-08-22 08:00:00
vanessa.parker945@example.com,8.4,Poor,2025-08-23 08:00:00
vanessa.parker945@example.com,6.5,Good,2025-08-24 08:00:00
vanessa.parker945@example.com,7.7,Very Good,2025-08-25 08:00:00
vanessa.parker945@example.com,6.8,Very Good,2025-08-26 08:00:00
vanessa.parker945@example.com,4.9,Fair,2025-08-27 08:00:00
vanessa.parker945@example.com,7.3,Fair,2025-08-28 08:00:00
vanessa.parker945@example.com,6.7,Very Good,2025-08-29 08:00:00
vanessa.parker945@example.com,9.1,Good,2025-08-30 08:00:00
vanessa.parker945@example.com,5.8,Good,2025-08-31 08:00:00
vanessa.parker945@example.com,7.9,Good,2025-09-01 08:00:00
vanessa.parker945@example.com,7.3,Very Good,2025-09-02 08:00:00
vanessa.parker945@example.com,8.7,Fair,2025-09-03 08:00:00
vanessa.parker945@example.com,8.5,Fair,2025-09-04 08:00:00
vanessa.parker945@example.com,7.0,Good,2025-09-05 08:00:00
vanessa.parker945@example.com,7.5,Fair,2025-09-06 08:00:00
vanessa.parker945@example.com,7.8,Very Good,2025-09-07 08:00:00
vanessa.parker945@example.com,8.7,Fair,2025-09-08 08:00:00
vanessa.parker945@example.com,5.1,Very Good,2025-09-09 08:00:00
vanessa.parker945@example.com,8.5,Good,2025-09-10 08:00:00
vanessa.parker945@example.com,7.3,Very Good,2025-09-11 08:00:00
vanessa.parker945@example.com,7.0,Good,2025-09-12 08:00:00
vanessa.parker945@example.com,6.1,Good,2025-09-13 08:00:00
vanessa.parker945@example.com,6.4,Good,2025-09-14 08:00:00
vanessa.parker945@example.com,7.9,Fair,2025-09-15 08:00:00
vanessa.parker945@example.com,8.5,Good,2025-09-16 08:00:00
vanessa.parker945@example.com,7.9,Very Good,2025-09-17 08:00:00
vanessa.parker945@example.com,6.2,Very Good,2025-09-18 08:00:00
vanessa.parker945@example.com,7.0,Very Good,2025-09-19 08:00:00
vanessa.parker945@example.com,6.5,Good,2025-09-20 08:00:00
vanessa.parker945@example.com,7.1,Fair,2025-09-21 08:00:00
vanessa.parker945@example.com,6.6,Good,2025-09-22 08:00:00
vanessa.parker945@example.com,7.7,Good,2025-09-23 08:00:00
vanessa.parker945@example.com,5.4,Very Good,2025-09-24 08:00:00
vanessa.parker945@example.com,7.4,Good,2025-09-25 08:00:00
vanessa.parker945@example.com,5.3,Poor,2025-09-26 08:00:00
vanessa.parker945@example.com,7.0,Good,2025-09-27 08:00:00
vanessa.parker945@example.com,7.2,Fair,2025-09-28 08:00:00
vanessa.parker945@example.com,5.9,Good,2025-09-29 08:00:00
vanessa.parker945@example.com,6.7,Fair,2025-09-30 08:00:00
vanessa.parker945@example.com,7.7,Very Good,2025-10-01 08:00:00
vanessa.parker945@example.com,8.2,Good,2025-10-02 08:00:00
vanessa.parker945@example.com,6.7,Poor,2025-10-03 08:00:00
vanessa.parker945@example.com,7.6,Fair,2025-10-04 08:00:00
vanessa.parker945@example.com,6.2,Good,2025-10-05 08:00:00
vanessa.parker945@example.com,7.3,Good,2025-10-06 08:00:00
vanessa.parker945@example.com,8.7,Poor,2025-10-07 08:00:00
vanessa.parker945@example.com,6.1,Very Good,2025-10-08 08:00:00
vanessa.parker945@example.com,6.8,Good,2025-10-09 08:00:00
vanessa.parker945@example.com,7.8,Good,2025-10-10 08:00:00
vanessa.parker945@example.com,8.8,Fair,2025-10-11 08:00:00
vanessa.parker945@example.com,6.8,Very Good,2025-10-12 08:00:00
vanessa.parker945@example.com,8.2,Fair,2025-10-13 08:00:00
vanessa.parker945@example.com,8.2,Good,2025-10-14 08:00:00
vanessa.parker945@example.com,8.9,Good,2025-10-15 08:00:00
vanessa.parker945@example.com,7.3,Fair,2025-10-16 08:00:00
vanessa.parker945@example.com,7.0,Good,2025-10-17 08:00:00
vanessa.parker945@example.com,7.4,Good,2025-10-18 08:00:00
vanessa.parker945@example.com,7.7,Good,2025-10-19 08:00:00
vanessa.parker945@example.com,9.5,Fair,2025-10-20 08:00:00
vanessa.parker945@example.com,6.4,Poor,2025-10-21 08:00:00
vanessa.parker945@example.com,7.8,Poor,2025-10-22 08:00:00
vanessa.parker945@example.com,6.8,Very Good,2025-10-23 08:00:00
vanessa.parker945@example.com,5.8,Good,2025-10-24 08:00:00
vanessa.parker945@example.com,7.4,Very Good,2025-10-25 08:00:00
vincent.oconnor-robertson492@example.com,6.0,Very Good,2025-07-27 08:00:00
vincent.oconnor-robertson492@example.com,5.4,Very Good,2025-07-28 08:00:00
vincent.oconnor-robertson492@example.com,6.7,Fair,2025-07-29 08:00:00
vincent.oconnor-robertson492@example.com,6.1,Fair,2025-07-30 08:00:00
vincent.oconnor-robertson492@example.com,4.4,Good,2025-07-31 08:00:00
vincent.oconnor-robertson492@example.com,6.7,Fair,2025-08-01 08:00:00
vincent.oconnor-robertson492@example.com,7.0,Very Good,2025-08-02 08:00:00
vincent.oconnor-robertson492@example.com,7.1,Good,2025-08-03 08:00:00
vincent.oconnor-robertson492@example.com,6.0,Very Good,2025-08-04 08:00:00
vincent.oconnor-robertson492@example.com,6.3,Very Good,2025-08-05 08:00:00
vincent.oconnor-robertson492@example.com,6.4,Good,2025-08-06 08:00:00
vincent.oconnor-robertson492@example.com,6.6,Fair,2025-08-07 08:00:00
vincent.oconnor-robertson492@example.com,5.4,Good,2025-08-08 08:00:00
vincent.oconnor-robertson492@example.com,7.5,Good,2025-08-09 08:00:00
vincent.oconnor-robertson492@example.com,6.4,Good,2025-08-10 08:00:00
vincent.oconnor-robertson492@example.com,6.0,Good,2025-08-11 08:00:00
vincent.oconnor-robertson492@example.com,6.1,Good,2025-08-12 08:00:00
vincent.oconnor-robertson492@example.com,6.6,Good,2025-08-13 08:00:00
vincent.oconnor-robertson492@example.com,5.8,Good,2025-08-14 08:00:00
vincent.oconnor-robertson492@example.com,5.8,Very Good,2025-08-15 08:00:00
vincent.oconnor-robertson492@example.com,6.0,Good,2025-08-16 08:00:00
vincent.oconnor-robertson492@example.com,6.6,Poor,2025-08-17 08:00:00
vincent.oconnor-robertson492@example.com,7.4,Fair,2025-08-18 08:00:00
vincent.oconnor-robertson492@example.com,4.8,Poor,2025-08-19 08:00:00
vincent.oconnor-robertson492@example.com,6.5,Good,2025-08-20 08:00:00
vincent.oconnor-robertson492@example.com,6.5,Good,2025-08-21 08:00:00
vincent.oconnor-robertson492@example.com,7.0,Good,2025-08-22 08:00:00
vincent.oconnor-robertson492@example.com,6.2,Fair,2025-08-23 08:00:00
vincent.oconnor-robertson492@example.com,5.6,Very Good,2025-08-24 08:00:00
vincent.oconnor-robertson492@example.com,5.8,Poor,2025-08-25 08:00:00
vincent.oconnor-robertson492@example.com,6.3,Very Good,2025-08-26 08:00:00
vincent.oconnor-robertson492@example.com,4.8,Good,2025-08-27 08:00:00
vincent.oconnor-robertson492@example.com,5.7,Very Good,2025-08-28 08:00:00
vincent.oconnor-robertson492@example.com,5.8,Good,2025-08-29 08:00:00
vincent.oconnor-robertson492@example.com,8.4,Good,2025-08-30 08:00:00
vincent.oconnor-robertson492@example.com,6.6,Good,2025-08-31 08:00:00
vincent.oconnor-robertson492@example.com,5.7,Poor,2025-09-01 08:00:00
vincent.oconnor-robertson492@example.com,8.1,Very Good,2025-09-02 08:00:00
vincent.oconnor-robertson492@example.com,4.7,Fair,2025-09-03 08:00:00
vincent.oconnor-robertson492@example.com,6.4,Very Good,2025-09-04 08:00:00
vincent.oconnor-robertson492@example.com,7.2,Poor,2025-09-05 08:00:00
vincent.oconnor-robertson492@example.com,4.4,Poor,2025-09-06 08:00:00
vincent.oconnor-robertson492@example.com,4.6,Fair,2025-09-07 08:00:00
vincent.oconnor-robertson492@example.com,7.0,Fair,2025-09-08 08:00:00
vincent.oconnor-robertson492@example.com,5.7,Good,2025-09-09 08:00:00
vincent.oconnor-robertson492@example.com,5.9,Good,2025-09-10 08:00:00
vincent.oconnor-robertson492@example.com,6.5,Good,2025-09-11 08:00:00
vincent.oconnor-robertson492@example.com,5.0,Fair,2025-09-12 08:00:00
vincent.oconnor-robertson492@example.com,8.4,Poor,2025-09-13 08:00:00
vincent.oconnor-robertson492@example.com,5.7,Good,2025-09-14 08:00:00
vincent.oconnor-robertson492@example.com,6.3,Very Good,2025-09-15 08:00:00
vincent.oconnor-robertson492@example.com,7.0,Fair,2025-09-16 08:00:00
vincent.oconnor-robertson492@example.com,5.5,Fair,2025-09-17 08:00:00
vincent.oconnor-robertson492@example.com,6.6,Good,2025-09-18 08:00:00
vincent.oconnor-robertson492@example.com,8.2,Fair,2025-09-19 08:00:00
